Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	5	0.6510416666666667	0.05367778516786939	FOXC1, KITLG, KIT, INHBB, VEGFA	676	41	19357	3.4920262664165103	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0030177~positive regulation of Wnt signaling pathway	5	0.6510416666666667	0.05367778516786939	SFRP1, TERT, LGR6, ATP6V1C2, DACT1	676	41	19357	3.4920262664165103	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	11	1.4322916666666665	0.053952126117291825	CLIC5, KCNE1, MARVELD2, EYA4, SLC52A3, DCDC2, SLC1A3, ATP6V0A4, NAV2, SLC26A4, ATP6V1B1	676	160	19357	1.9686298076923077	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0055064~chloride ion homeostasis	3	0.390625	0.054212347456928274	SLC12A3, SLC12A1, ATP6V1B1	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0034379~very-low-density lipoprotein particle assembly	3	0.390625	0.054212347456928274	FECH, MTTP, APOC1	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0071374~cellular response to parathyroid hormone stimulus	3	0.390625	0.054212347456928274	HDAC4, SLC34A1, SOST	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0071918~urea transmembrane transport	3	0.390625	0.054212347456928274	SLC14A1, AQP7, UMOD	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0070828~heterochromatin organization	3	0.390625	0.054212347456928274	MECOM, PRDM16, LOXL2	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:1902043~positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	3	0.390625	0.054212347456928274	SFRP1, MAL, BMPR1B	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0006002~fructose 6-phosphate metabolic process	3	0.390625	0.054212347456928274	FBP1, HK2, PFKP	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0033555~multicellular organismal response to stress	3	0.390625	0.054212347456928274	UMOD, NOS1, IDO1	676	11	19357	7.80944055944056	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	9	1.171875	0.054404434827468914	CDH6, FOXC1, DNER, PGAM2, CNTN1, KCNA5, SUSD5, NR0B2, TP63	676	118	19357	2.1839960886571057	1.0	0.9091233331002702	0.9016669752650006
INTERPRO	IPR000436:Sushi/SCR/CCP	6	0.78125	0.05462323635271123	C7, PAPPA, SUSD1, SUSD4, SVEP1, SUSD5	693	57	19139	2.907116275537328	1.0	0.9563142722646308	0.9530531835271556
INTERPRO	IPR013088:Zinc finger, NHR/GATA-type	6	0.78125	0.05462323635271123	VDR, NR1I3, ESRRB, GATA6, ESRRG, PGR	693	57	19139	2.907116275537328	1.0	0.9563142722646308	0.9530531835271556
GOTERM_MF_DIRECT	GO:0016616~oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	5	0.6510416666666667	0.054832309961130636	LDHB, SDR42E1, HPGD, GPD1L, HADH	700	39	18913	3.4639194139194136	1.0	0.9838778636421741	0.979739576097938
GOTERM_BP_DIRECT	GO:0006637~acyl-CoA metabolic process	4	0.5208333333333333	0.0549561188599495	ACOT11, ACSL6, ACOT12, ACSF2	676	25	19357	4.581538461538462	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0048589~developmental growth	4	0.5208333333333333	0.0549561188599495	ASPM, KDF1, GAS1, ADM	676	25	19357	4.581538461538462	1.0	0.9091233331002702	0.9016669752650006
GOTERM_BP_DIRECT	GO:0043200~response to amino acid	4	0.5208333333333333	0.0549561188599495	EDN1, GLRB, CDO1, CTGF	676	25	19357	4.581538461538462	1.0	0.9091233331002702	0.9016669752650006
GOTERM_CC_DIRECT	GO:0098839~postsynaptic density membrane	8	1.0416666666666665	0.055838424979429806	DLG2, ERBB4, PTPRO, GRIK3, NETO2, ABHD17C, SORCS2, SLC16A3	713	99	20587	2.33323416493122	0.9999999999992544	0.5427494908000577	0.5237644263070517
KEGG_PATHWAY	hsa05110:Vibrio cholerae infection	6	0.78125	0.05599965282930765	PLCG2, ATP6V0A4, ATP6V0D2, CFTR, ATP6V1C2, ATP6V1B1	343	50	8205	2.8705539358600585	0.9999999689796849	0.4717715101375642	0.44503779122976883
KEGG_PATHWAY	hsa04933:AGE-RAGE signaling pathway in diabetic complications	9	1.171875	0.056612581216507696	EDN1, CCND1, COL4A4, PLCG2, COL4A6, COL4A5, F3, PLCD4, VEGFA	343	100	8205	2.1529154518950437	0.9999999744715744	0.4717715101375642	0.44503779122976883
UP_SEQ_FEATURE	DOMAIN:Inward rectifier potassium channel C-terminal	3	0.390625	0.05676136568326192	KCNJ10, KCNJ13, KCNJ1	735	11	20516	7.612615955473099	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:Potassium channel inwardly rectifying transmembrane	3	0.390625	0.05676136568326192	KCNJ10, KCNJ13, KCNJ1	735	11	20516	7.612615955473099	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:Cytosolic fatty-acid binding proteins	3	0.390625	0.05676136568326192	FABP1, RBP2, FABP7	735	11	20516	7.612615955473099	1.0	1.0	0.9972385226095961
GOTERM_BP_DIRECT	GO:0007154~cell communication	5	0.6510416666666667	0.057760724942880946	GJC1, FRAS1, GJA3, FREM1, SLC8A1	676	42	19357	3.4088827838827833	1.0	0.9507415325598204	0.9429438346925314
INTERPRO	IPR018064:Metallothionein, vertebrate, metal binding site	3	0.390625	0.05783813066620162	MT1F, MT1G, MT1E	693	11	19139	7.532073986619441	1.0	0.9915704651363328	0.9881891506772149
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	76	9.895833333333332	0.05860754897717442	RHOXF2, DGKD, ABAT, AQP5, OLFML2A, ENO2, HK2, CREB3L3, CDH1, SLC16A7, UPP2, HADH, TP63, SH3GL2, KIRREL2, S100A2, VWF, GSTO2, SLC30A2, SLC34A1, COL23A1, PGAM2, SORD, ACOT12, KCTD1, MMP9, PGF, GREM2, CLDN10, SFRP1, PLPP4, CLDN14, TNNT2, CLDN19, PGR, ANGPTL4, CRYAA, RHCG, FBP1, PVALB, PLIN5, HDAC4, CALCA, HPGD, UHRF1, ITLN1, CLCNKA, FBLN1, NOL3, LDHB, TERT, OXCT1, HSF4, HMOX1, SLIT2, ATP6V1C2, E2F8, SPAG9, GSTM3, DMRT2, GAD1, F11, ESRRG, GDF6, TPD52L1, VEGFA, EHD2, RALYL, DES, DAO, TRPV6, PSAT1, THRSP, TMCC1, MRAP2, PFKP	700	1698	18913	1.2093117953895338	1.0	1.0	0.9968421052631579
GOTERM_MF_DIRECT	GO:0005244~voltage-gated ion channel activity	6	0.78125	0.05893910000726276	CLIC6, CLIC5, KCNK10, KCNK13, SCN3A, SCN2B	700	57	18913	2.84406015037594	1.0	1.0	0.9968421052631579
SMART	SM00369:LRR_TYP	12	1.5625	0.05923866322191634	FLRT2, LGI4, FLRT3, LUM, LRRN2, LGI2, OGN, SLIT2, IGFALS, LGR6, DCN, LRRC2	371	181	10374	1.8538517669133745	0.9999995123462019	0.6077738693383725	0.6026665258985543
GOTERM_CC_DIRECT	GO:0019897~extrinsic component of plasma membrane	4	0.5208333333333333	0.059386172419881346	EPN3, PLG, LPA, TDGF1	713	26	20587	4.442118890926745	0.9999999999998803	0.5659152901188693	0.5461198993122421
INTERPRO	IPR017946:PLC-like phosphodiesterase, TIM beta/alpha-barrel domain	4	0.5208333333333333	0.060001721955555816	PLCXD3, PLCL1, PLCG2, PLCD4	693	25	19139	4.418816738816739	1.0	0.9915704651363328	0.9881891506772149
GOTERM_MF_DIRECT	GO:0019911~structural constituent of myelin sheath	3	0.390625	0.06014454956798611	MAL, MAL2, GPM6B	700	11	18913	7.3687012987013	1.0	1.0	0.9968421052631579
GOTERM_BP_DIRECT	GO:0043616~keratinocyte proliferation	4	0.5208333333333333	0.06057253515061406	KDF1, IRF6, OVOL1, TP63	676	26	19357	4.405325443786982	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0048468~cell development	4	0.5208333333333333	0.06057253515061406	GJC1, IRX2, HSF4, IRF6	676	26	19357	4.405325443786982	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0051894~positive regulation of focal adhesion assembly	4	0.5208333333333333	0.06057253515061406	EPB41L5, SFRP1, HRG, VEGFA	676	26	19357	4.405325443786982	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0031532~actin cytoskeleton reorganization	6	0.78125	0.061166971698107975	FGF7, NPHS2, KIT, CLDN19, FMN2, THSD7A	676	61	19357	2.816519546027743	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0001764~neuron migration	9	1.171875	0.06126553020464485	ASPM, CXCL12, CHL1, DNER, DCDC2, SPOCK1, CXCR4, NDNF, NTN1	676	121	19357	2.129847425301971	1.0	0.9723880770241047	0.9644128406694112
SMART	SM00282:LamG	5	0.6510416666666667	0.0615711558051554	NELL1, LAMA2, LAMA4, CSPG4, SLIT2	371	42	10374	3.3288409703504045	0.9999997299023258	0.6077738693383725	0.6026665258985543
GOTERM_MF_DIRECT	GO:0015293~symporter activity	7	0.9114583333333334	0.061878048983113255	SLC24A3, SLC4A11, SLC16A7, SLC1A3, SLC16A3, SLC16A5, SLC38A4	700	76	18913	2.4885526315789477	1.0	1.0	0.9968421052631579
GOTERM_BP_DIRECT	GO:0030501~positive regulation of bone mineralization	5	0.6510416666666667	0.062004985514764833	NELL1, VDR, BMPR1B, SLC8A1, GPM6B	676	43	19357	3.329606440071556	1.0	0.9723880770241047	0.9644128406694112
GOTERM_MF_DIRECT	GO:0051213~dioxygenase activity	4	0.5208333333333333	0.06325937610126169	EGLN3, ASPHD1, PHYHD1, PTGS2	700	25	18913	4.322971428571429	1.0	1.0	0.9968421052631579
GOTERM_MF_DIRECT	GO:0046961~proton-transporting ATPase activity, rotational mechanism	4	0.5208333333333333	0.06325937610126169	ATP6V0A4, ATP6V0D2, ATP6V1C2, ATP6V1B1	700	25	18913	4.322971428571429	1.0	1.0	0.9968421052631579
GOTERM_BP_DIRECT	GO:0086012~membrane depolarization during cardiac muscle cell action potential	3	0.390625	0.06358728159368268	ATP1A2, SLC8A1, SCN2B	676	12	19357	7.158653846153847	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0030449~regulation of complement activation	3	0.390625	0.06358728159368268	C3, C7, SUSD4	676	12	19357	7.158653846153847	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0051549~positive regulation of keratinocyte migration	3	0.390625	0.06358728159368268	EPB41L4B, FGF7, MMP9	676	12	19357	7.158653846153847	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	12	1.5625	0.06360467384615322	UCHL1, FOXC1, DACH1, ESRRB, ADM, CSPG4, PTH1R, GRHL2, TP63, FAM83B, E2F8, OVOL2	676	187	19357	1.8375154257507198	1.0	0.9723880770241047	0.9644128406694112
GOTERM_MF_DIRECT	GO:0030020~extracellular matrix structural constituent conferring tensile strength	5	0.6510416666666667	0.06378679845895575	COL14A1, COL4A4, COL23A1, COL4A6, COL4A5	700	41	18913	3.294947735191638	1.0	1.0	0.9968421052631579
SMART	SM00072:GuKc	4	0.5208333333333333	0.06384179299772821	CACNB4, DLG2, MPP7	371	26	10374	4.301886792452831	0.9999998482526009	0.6077738693383725	0.6026665258985543
UP_KW_LIGAND	KW-0104~Cadmium	3	0.390625	0.06421388168055822	MT1F, MT1G, MT1E	291	10	6850	7.0618556701030935	0.9341977812809792	0.3290961436128609	0.2969892027725818
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 1	4	0.5208333333333333	0.06443363851751031	LAMA2, ATRNL1, LAMA4, NTN1	735	26	20516	4.294296180010465	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:TSP type-1 5	4	0.5208333333333333	0.06443363851751031	ADAMTS16, SEMA5B, THSD7A, THSD4	735	26	20516	4.294296180010465	1.0	1.0	0.9972385226095961
GOTERM_BP_DIRECT	GO:0007507~heart development	13	1.6927083333333333	0.0647157323961785	FOXC1, HSPB7, HTR2B, FOXJ1, ADM, LOX, WT1, ERBB4, FLRT3, OXCT1, TDGF1P3, TDGF1, PVALB	676	210	19357	1.7726190476190478	1.0	0.9723880770241047	0.9644128406694112
INTERPRO	IPR003591:Leucine-rich repeat, typical subtype	12	1.5625	0.06479799306353473	FLRT2, LGI4, FLRT3, LUM, LRRN2, LGI2, OGN, SLIT2, IGFALS, LGR6, DCN, LRRC2	693	181	19139	1.8310014111119084	1.0	0.9915704651363328	0.9881891506772149
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	10	1.3020833333333335	0.06492793502482697	C3, SLC4A1, PLG, ANGPTL4, HSPA2, HRG, GC, CP, KNG1, ACTG2	713	145	20587	1.9912946752430236	0.9999999999999932	0.6068264696551136	0.5856000293585356
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	10	1.3020833333333335	0.06528980449295743	CDH6, PDGFRA, CDH4, CDH3, ERBB4, CDH1, VDR, KIT, ANGPTL2, CDH19	676	144	19357	1.9885149572649572	1.0	0.9723880770241047	0.9644128406694112
INTERPRO	IPR001791:Laminin G domain	6	0.78125	0.06536038793724944	NELL1, LAMA2, COL14A1, LAMA4, CSPG4, SLIT2	693	60	19139	2.7617604617604616	1.0	0.9915704651363328	0.9881891506772149
INTERPRO	IPR017972:Cytochrome P450, conserved site	6	0.78125	0.06536038793724944	CYP2J2, CYP26B1, CYP2B6, CYP24A1, CYP1B1, CYP4B1	693	60	19139	2.7617604617604616	1.0	0.9915704651363328	0.9881891506772149
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	26	3.3854166666666665	0.06571601582178313	PTGFR, GATA6, HTR2B, FMN2, VTCN1, HIGD1A, NOL3, BCL2L10, SIX4, ERBB4, TFAP2B, NPY5R, PLK2, PAX4, MITF, MMP9, PRLR, VEGFA, FABP1, SFRP1, WT1, WNK3, DPEP1, ANGPTL4, CRYAA, TDGF1	676	520	19357	1.4317307692307693	1.0	0.9723880770241047	0.9644128406694112
UP_KW_MOLECULAR_FUNCTION	KW-0497~Mitogen	5	0.6510416666666667	0.06596927559145266	FGF7, FGF9, FGF1, PGF, VEGFA	440	41	11735	3.2524944567627494	0.9973611109981515	0.44148669049664474	0.4008902132095969
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	18	2.34375	0.06598423738199641	VAV3, HPGD, CDKN2A, IGFBP3, LPAR1, ADM, PTGS2, MMP9, KNG1, SFRP1, RASSF2, WT1, CYP1B1, HMOX1, SLIT2, HRG, BID, IDO1	676	327	19357	1.5762173606210304	1.0	0.9723880770241047	0.9644128406694112
INTERPRO	IPR008145:Guanylate kinase/L-type calcium channel	4	0.5208333333333333	0.06607419605860507	CACNB4, DLG2, MPP7	693	26	19139	4.248862248862249	1.0	0.9915704651363328	0.9881891506772149
GOTERM_BP_DIRECT	GO:0001658~branching involved in ureteric bud morphogenesis	5	0.6510416666666667	0.06640905412575751	ADAMTS16, WT1, GPC3, TCF21, NPNT	676	44	19357	3.2539335664335667	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0048863~stem cell differentiation	5	0.6510416666666667	0.06640905412575751	DNMT3L, EPCAM, KIT, NOG, GATA6	676	44	19357	3.2539335664335667	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	4	0.5208333333333333	0.06644547347649685	SCARB1, APOC1, ABCA8, ABCA12	676	27	19357	4.242165242165242	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0032781~positive regulation of ATPase activity	4	0.5208333333333333	0.06644547347649685	TNNT2, MYL3, HSPA2, PFN2	676	27	19357	4.242165242165242	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	7	0.9114583333333334	0.06653074246372956	BCL2L10, EGLN3, CDKN2A, TNFSF15, BID, F3, BBC3	676	82	19357	2.4444183864915576	1.0	0.9723880770241047	0.9644128406694112
UP_SEQ_FEATURE	CARBOHYD:O-linked (Xyl...) (glycosaminoglycan) serine	3	0.390625	0.06653805260818588	SPOCK1, GPC5, DCN	735	12	20516	6.978231292517007	1.0	1.0	0.9972385226095961
GOTERM_BP_DIRECT	GO:0007165~signal transduction	55	7.161458333333333	0.06663948355602298	DGKD, TNFAIP6, DIRAS2, ADM, OLFML2A, FGF1, LRRC2, CTGF, CRHBP, RPS6KA6, FGF7, RASSF2, GRB14, FGF9, CHL1, FAM3B, SH3GL2, CHGB, FGFBP1, TRIM63, KCNK10, KSR2, PGF, APBB1IP, KIT, PGR, IGFALS, TDGF1P3, CDS1, BEX2, PLPPR1, SHC3, PDE1A, NR1I3, WNK4, KALRN, TYMP, C3, RASSF10, ERBB4, GABRD, FAM83B, GABRA2, SLC12A3, CD70, LRRN2, CCL20, TNFSF15, APLN, PLCXD3, CXCL12, GLRB, PPP1R1A, OGN, CCL28	676	1259	19357	1.2509164782794648	1.0	0.9723880770241047	0.9644128406694112
UP_SEQ_FEATURE	DOMAIN:Sushi 2	5	0.6510416666666667	0.06686156353703733	C7, PAPPA, SUSD1, SUSD4, SVEP1	735	43	20516	3.245688973263724	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:Sushi 1	5	0.6510416666666667	0.06686156353703733	C7, PAPPA, SUSD1, SUSD4, SVEP1	735	43	20516	3.245688973263724	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:EF-hand 3	8	1.0416666666666665	0.06737661286245461	SCGN, CALB1, CAPSL, TNNC1, MYL3, CHP2, PLCD4, SLC25A25	735	100	20516	2.233034013605442	1.0	1.0	0.9972385226095961
KEGG_PATHWAY	hsa04014:Ras signaling pathway	16	2.083333333333333	0.06750352281479419	PDGFRA, SHC3, EGF, PLA2G4A, KSR2, FGF1, PGF, GNG13, VEGFA, FGF7, KITLG, FGF9, KIT, PLCG2, PAK6	343	236	8205	1.6217818846666996	0.9999999992162818	0.5444166116847513	0.5135663370226153
INTERPRO	IPR005331:Sulfotransferase	3	0.390625	0.067783976698689	UST, HS6ST2, HS6ST3	693	12	19139	6.904401154401154	1.0	0.9915704651363328	0.9881891506772149
INTERPRO	IPR018338:Carbonic anhydrase, alpha-class, conserved site	3	0.390625	0.067783976698689	CA2, CA9, CA8	693	12	19139	6.904401154401154	1.0	0.9915704651363328	0.9881891506772149
GOTERM_CC_DIRECT	GO:0071914~prominosome	2	0.26041666666666663	0.06797536885851063	PROM1, PROM2	713	2	20587	28.873772791023843	0.9999999999999987	0.6162407449200357	0.5946849986985528
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	6	0.78125	0.06837832176694744	TFAP2B, NPY1R, SORD, PGM5, PCK1, HK2	676	63	19357	2.727106227106227	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0007601~visual perception	13	1.6927083333333333	0.06846665646345212	CLIC5, KCNJ10, LUM, EYA4, TACSTD2, GJC1, CDH3, EFEMP1, GJA3, GLRB, HSF4, CLDN19, CRYAA	676	212	19357	1.7558962264150946	1.0	0.9723880770241047	0.9644128406694112
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	12	1.5625	0.06847119388000396	OCLN, DLG2, DES, KIRREL2, NPHS1, FLRT2, NPHS2, FLRT3, KIT, AQP7, GRHL2, MPP7	713	191	20587	1.8140590235198226	0.9999999999999989	0.6162407449200357	0.5946849986985528
GOTERM_BP_DIRECT	GO:0090260~negative regulation of retinal ganglion cell axon guidance	2	0.26041666666666663	0.06852795682551406	PTPRO, SLIT2	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0001949~sebaceous gland cell differentiation	2	0.26041666666666663	0.06852795682551406	FA2H, GATA6	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0032972~regulation of muscle filament sliding speed	2	0.26041666666666663	0.06852795682551406	TNNT2, TNNC1	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:1903966~monounsaturated fatty acid biosynthetic process	2	0.26041666666666663	0.06852795682551406	SCD, SCD5	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0060401~cytosolic calcium ion transport	2	0.26041666666666663	0.06852795682551406	SLC8A1, CTGF	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0036060~slit diaphragm assembly	2	0.26041666666666663	0.06852795682551406	NPHS1, PTPRO	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0032912~negative regulation of transforming growth factor beta2 production	2	0.26041666666666663	0.06852795682551406	CDH3, GATA6	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:1990478~response to ultrasound	2	0.26041666666666663	0.06852795682551406	CXCL12, CXCR4	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:0072156~distal tubule morphogenesis	2	0.26041666666666663	0.06852795682551406	WNK4, KLHL3	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
GOTERM_BP_DIRECT	GO:2000739~regulation of mesenchymal stem cell differentiation	2	0.26041666666666663	0.06852795682551406	PDGFRA, SLC4A11	676	2	19357	28.634615384615383	1.0	0.9723880770241047	0.9644128406694112
INTERPRO	IPR023415:Low-density lipoprotein (LDL) receptor class A, conserved site	5	0.6510416666666667	0.06893532500268232	C7, TMPRSS2, NETO2, LRP1B	693	43	19139	3.2113493741400716	1.0	0.9915704651363328	0.9881891506772149
INTERPRO	IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1	5	0.6510416666666667	0.06893532500268232	PSAT1, GLDC, GAD1, ABAT, ETNPPL	693	43	19139	3.2113493741400716	1.0	0.9915704651363328	0.9881891506772149
GOTERM_MF_DIRECT	GO:0005242~inward rectifier potassium channel activity	4	0.5208333333333333	0.06962248740883299	KCNJ10, KCNJ12, KCNJ13, KCNJ1	700	26	18913	4.156703296703297	1.0	1.0	0.9968421052631579
GOTERM_MF_DIRECT	GO:0004435~phosphatidylinositol phospholipase C activity	4	0.5208333333333333	0.06962248740883299	PLCL1, BDKRB2, PLCG2, PLCD4	700	26	18913	4.156703296703297	1.0	1.0	0.9968421052631579
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	7	0.9114583333333334	0.06971099443537801	CRHBP, CLIC5, HPGD, PAPPA, ADM, PGF, IDO1	676	83	19357	2.4149675625579246	1.0	0.9849295866148687	0.9768514885472498
KEGG_PATHWAY	hsa04260:Cardiac muscle contraction	8	1.0416666666666665	0.0701625975194986	CACNB4, TNNT2, TNNC1, MYL3, ATP1A4, ATP1A3, ATP1A2, SLC8A1	343	87	8205	2.199658188398512	0.9999999996672612	0.5444166116847513	0.5135663370226153
UP_SEQ_FEATURE	DOMAIN:Janus kinase and microtubule-interacting protein C-terminal	2	0.26041666666666663	0.07027560021734963	JAKMIP1, JAKMIP3	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	REGION:DACHbox-C	2	0.26041666666666663	0.07027560021734963	DACH1, DACH2	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	SITE:Cleavage; by S.pyogenes SpeB	2	0.26041666666666663	0.07027560021734963	C3, CDH1	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	REGION:Internal hydrophobic patch (IHP)	2	0.26041666666666663	0.07027560021734963	GP2, UMOD	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	REGION:DACHbox-N	2	0.26041666666666663	0.07027560021734963	DACH1, DACH2	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	MUTAGEN:Q->A: Loss of activity.	2	0.26041666666666663	0.07027560021734963	HPGD, ENTPD3	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	REGION:ZP-N	2	0.26041666666666663	0.07027560021734963	GP2, UMOD	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	REGION:Beta hairpin	2	0.26041666666666663	0.07027560021734963	GP2, UMOD	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	MOTIF:ZIM	2	0.26041666666666663	0.07027560021734963	CGN, CGNL1	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:Kringle 5	2	0.26041666666666663	0.07027560021734963	PLG, LPA	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	REGION:ZP-C	2	0.26041666666666663	0.07027560021734963	GP2, UMOD	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:Doublesex- and mab-3-related transcription factor C1/C2 C-terminal	2	0.26041666666666663	0.07027560021734963	DMRTC1	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	REGION:D10C	2	0.26041666666666663	0.07027560021734963	GP2, UMOD	735	2	20516	27.91292517006803	1.0	1.0	0.9972385226095961
UP_KW_BIOLOGICAL_PROCESS	KW-0442~Lipid degradation	8	1.0416666666666665	0.07029118748048574	PLCXD3, PLCL1, LIPH, PLCG2, PLA2G4A, ENPP6, PLA2G7, PLCD4	400	102	11248	2.2054901960784314	0.9998288855205404	0.5295232933454228	0.4894753131764413
GOTERM_BP_DIRECT	GO:0006897~endocytosis	13	1.6927083333333333	0.07035165902036124	DENND1C, DGKD, SCARA5, TMPRSS4, TMPRSS2, LRP1B, HK2, LOXL2, EPN3, EHD2, DNER, MYCBPAP, PLA2R1	676	213	19357	1.7476525821596245	1.0	0.9897335961326034	0.9816160970148694
GOTERM_MF_DIRECT	GO:0015280~ligand-gated sodium channel activity	3	0.390625	0.07045069383810385	SCNN1G, SCNN1B, SCNN1A	700	12	18913	6.754642857142857	1.0	1.0	0.9968421052631579
GOTERM_MF_DIRECT	GO:0004629~phospholipase C activity	3	0.390625	0.07045069383810385	PLCL1, PLCG2, PLCD4	700	12	18913	6.754642857142857	1.0	1.0	0.9968421052631579
UP_SEQ_FEATURE	DOMAIN:GST N-terminal	4	0.5208333333333333	0.07063587378821423	GSTM3, CLIC5, GSTM1, GSTO2	735	27	20516	4.135248173343411	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 2	4	0.5208333333333333	0.07063587378821423	LAMA2, ATRNL1, LAMA4, NTN1	735	27	20516	4.135248173343411	1.0	1.0	0.9972385226095961
